"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061028","establishment of endothelial barrier","19/3836","49/18986",0.387755102040816,1.91916537209253,3.24171170186021,0.00213377451770521,0.0180739879174438,0.0136576059961776,"ADD1/CLDN5/EDNRB/IKBKB/MSN/MYADM/PDE4D/PECAM1/PLCB1/PPP1R16B/RAP1A/RAP2C/RAPGEF3/ROBO4/ROCK1/TJP1/TJP2/TNFRSF1A/ZDHHC21",19
"GO:0035751","regulation of lysosomal lumen pH","14/3836","32/18986",0.4375,2.16537408759124,3.31992438130485,0.00214156230003851,0.018091321199521,0.0136707038879275,"ATP6AP1/ATP6AP2/ATP6V0A1/ATP6V0B/ATP6V0C/ATP6V1A/ATP6V1D/ATP6V1H/CREG1/LAMP2/LRRK2/PPT1/TCIRG1/TMEM9",14
"GO:0060325","face morphogenesis","14/3836","32/18986",0.4375,2.16537408759124,3.31992438130485,0.00214156230003851,0.018091321199521,0.0136707038879275,"ANKRD11/ASPH/CLDN5/COL1A1/CSRNP1/EP300/LEF1/MSX1/NIPBL/PDGFRA/PRICKLE1/SGPL1/SKI/TIPARP",14
"GO:2001242","regulation of intrinsic apoptotic signaling pathway","55/3836","189/18986",0.291005291005291,1.44030929484527,3.06113701169938,0.00214540562261957,0.018099526417334,0.0136769041594179,"ACKR3/ARHGEF2/ARMC10/BAG5/BCAP31/BCL2/BCLAF1/CAV1/CCAR2/CD44/CLU/CTNNB1/CYLD/ERP29/FBXO7/FBXW7/FGF2/FIGNL1/FIS1/FLCN/FYN/HDAC1/HSPB1/KDM1A/LRRK2/MCL1/MSX1/NACC2/NME5/NUPR1/OPA1/PARK7/PARL/PIAS4/PIK3CB/PINK1/PPIA/PRKRA/PTPN2/PTTG1IP/RPS7/S100A8/S100A9/SERINC3/SFPQ/SOD1/TAF9B/TRAP1/TRIAP1/TRIM32/UBQLN1/USP47/VDAC2/XBP1/YBX3",55
"GO:0060485","mesenchyme development","91/3836","341/18986",0.266862170087977,1.32081469272428,3.00807409197626,0.00215843230527245,0.018159001939474,0.0137218468279377,"ACVRL1/APLNR/BASP1/BCL2/BMP7/BMPR1A/BMPR2/CDC42/CDH2/CITED2/CLASP2/COL1A1/CRB2/CRELD1/CTNNB1/DCHS1/DDX17/EDNRB/EFNA1/EMP2/EPHA4/ERBB3/ERBB4/FBXL17/FERMT2/FGF9/FGFR1/FGFR2/FN1/FOXC1/FOXF1/GSK3B/HES1/HEY1/HEY2/HGF/IGF1/IL17RD/KDM1A/KITLG/LAMA5/LEF1/MAPK1/MARK1/MDM4/MEF2C/MSX1/MTOR/NCAM1/NOTCH1/NRG1/NUP133/OLFM1/PAX6/PEF1/POLR1B/PPP2CA/PPP3R1/PRICKLE1/QKI/RGCC/ROBO2/ROCK1/RPS7/RTN4/SEMA3F/SEMA3G/SEMA4C/SEMA4F/SEMA6D/SLC39A10/SMAD2/SOX10/SOX8/SOX9/SPRED1/SPRED2/STAT1/TBX3/TCF7L2/TEAD2/TGFB1I1/TGFB2/TGFBR1/TGFBR3/TIAM1/VASN/WWTR1/YAP1/ZFP36L1/ZFPM2",91
"GO:0072163","mesonephric epithelium development","33/3836","101/18986",0.326732673267327,1.61713934688568,3.1291307645631,0.00216109988172096,0.018159001939474,0.0137218468279377,"ARG2/BASP1/BCL2/BMP7/CALB1/CAT/CITED1/CTNNB1/DCHS1/DLG1/FGF1/FGF2/FGFR1/FGFR2/FOXC1/GDF11/GLI3/GZF1/HES1/LAMA5/LZTS2/MAGED1/PTCH1/ROBO2/SALL1/SLIT2/SMAD1/SMAD2/SMAD5/SMAD6/SOX8/SOX9/TMEM59L",33
"GO:0072164","mesonephric tubule development","33/3836","101/18986",0.326732673267327,1.61713934688568,3.1291307645631,0.00216109988172096,0.018159001939474,0.0137218468279377,"ARG2/BASP1/BCL2/BMP7/CALB1/CAT/CITED1/CTNNB1/DCHS1/DLG1/FGF1/FGF2/FGFR1/FGFR2/FOXC1/GDF11/GLI3/GZF1/HES1/LAMA5/LZTS2/MAGED1/PTCH1/ROBO2/SALL1/SLIT2/SMAD1/SMAD2/SMAD5/SMAD6/SOX8/SOX9/TMEM59L",33
"GO:0000082","G1/S transition of mitotic cell cycle","71/3836","256/18986",0.27734375,1.37269250195516,3.02092562421281,0.00222408830031928,0.0186633881073397,0.0141029861527009,"ACTB/ACTL6B/ACVR1B/ADAMTS1/ANXA1/APPL1/BCAT1/BCL2/BRD7/CACNB4/CAMK2A/CCNA1/CCNB1/CCND2/CCNH/CDC7/CDK10/CDK6/CDK7/CDKN2C/CDKN3/CPSF3/CTDSP1/CTDSP2/CTDSPL/CUL1/CUL2/CUL3/DDR2/DLG1/DPF3/EGFR/EIF4E/FAM107A/FBXO7/FHL1/GPNMB/GSPT1/GTSE1/ID2/ID4/ITGB1/JADE1/KANK2/KHDRBS1/KLF4/KMT2E/LATS1/LATS2/MNAT1/MYO16/PIDD1/PLCB1/PLK2/PLRG1/PPP2CA/PPP3CA/PSME3/RBL2/RGCC/RHOU/RPA2/RPS6/SMARCA2/SMARCA4/SMARCC1/SMARCC2/SMARCE1/TCF3/TMEM14B/TRIAP1",71
"GO:1902905","positive regulation of supramolecular fiber organization","52/3836","177/18986",0.293785310734463,1.45406879812422,3.05396266452243,0.00223186571919139,0.0187037470243938,0.0141334833617327,"ABL1/ACTN2/ARHGEF10/ARHGEF10L/ARPC2/BAG4/BIN1/BRK1/CCDC88A/CDC42/CDC42EP4/CDK5R1/CFL2/CKAP5/CLIP1/CLU/CTTN/CX3CL1/DLG1/DRG1/DSTN/EFEMP2/FCHSD2/FERMT2/GSN/ITGB1BP1/KATNB1/LPAR1/MAGEL2/MAP1B/MAPT/MET/MTOR/NAV3/NUMA1/PAK1/PFN2/PPM1E/PRKCE/PXN/RAC1/RAPGEF3/RGCC/SCIN/SLAIN1/STMN2/SWAP70/TGFBR1/TPM1/WASF1/WASF2/WDR1",52
"GO:0021700","developmental maturation","93/3836","350/18986",0.265714285714286,1.31513332340235,2.99426534853212,0.00223517483560026,0.0187066026745722,0.0141356412333202,"ABHD2/ACTL6B/ACVRL1/AP1M1/ASCL1/ATP6AP1/ATP6AP2/ATP6V0A1/ATP6V0C/ATP6V0D1/ATP6V1A/ATP6V1B2/ATP6V1C1/ATP6V1D/ATP6V1E1/ATP6V1G1/ATP6V1H/AXL/B4GALT6/BCL2/BLOC1S6/C1QA/C3/CABYR/CAMK2B/CBFB/CDK5R1/CDK5R2/CHRDL1/CLCN3/CLEC7A/CNTNAP2/CTNNB1/CX3CL1/CX3CR1/DAB1/DCHS1/DLD/DLGAP4/EBP/EDNRB/EPAS1/FGFR1/FGFR3/GATA2/GDF11/GJA1/GLDN/HES1/IGF1/IGSF21/KCNB1/KCNIP2/KCNQ3/KDM1A/KLF2/L3MBTL3/LNX1/LRRK2/LTF/MAP1B/MAP3K13/NEFL/NFATC4/NFIA/NRCAM/NRXN1/PLXNB1/PPP2R1A/PTPRN/ROCK1/S1PR1/SEZ6L/SEZ6L2/SHB/SIRT2/SLC26A6/SNX10/SOX10/SOX8/SPG21/SRRM4/STXBP1/SYBU/SYP/TDRD7/TDRKH/TGFB2/TRIP13/VPS35/YTHDF2/YWHAZ/ZBTB7A",93
"GO:0098739","import across plasma membrane","59/3836","206/18986",0.286407766990291,1.41755418771576,3.03205408202988,0.00227855647868563,0.0190443805420117,0.0143908830232776,"ABCC8/AKAP5/ARL6IP5/ATP1A1/ATP1A2/ATP1B1/ATP1B2/ATP2B4/CACNA1B/CACNA1D/CACNA1E/CACNA2D1/DLG1/FYN/GFAP/GRM1/IRS2/ITGB1/KCNJ10/KCNJ16/KCNJ3/KCNJ4/KCNJ6/LRRC8B/PPP3CA/PPP3CB/PPP3R1/PRNP/RGS2/RGS4/SLC12A2/SLC12A5/SLC12A6/SLC12A7/SLC15A2/SLC1A1/SLC1A2/SLC1A3/SLC1A4/SLC1A6/SLC24A2/SLC2A1/SLC2A5/SLC30A5/SLC38A1/SLC38A2/SLC39A10/SLC39A12/SLC5A3/SLC6A13/SLC7A1/SLC7A11/SLC7A2/SLC7A5/SLC8A1/SLC8A2/SLC8A3/SLC9A6/STEAP2",59
"GO:0022011","myelination in peripheral nervous system","13/3836","29/18986",0.448275862068966,2.21870842472403,3.30485409585139,0.00235189655366956,0.0195278683547109,0.0147562305093975,"ARHGEF10/COL6A1/DICER1/ITGB4/NDRG1/NTRK2/PARD3/POU3F2/PPP3R1/SIRT2/SKI/SLC25A46/SOD1",13
"GO:0032292","peripheral nervous system axon ensheathment","13/3836","29/18986",0.448275862068966,2.21870842472403,3.30485409585139,0.00235189655366956,0.0195278683547109,0.0147562305093975,"ARHGEF10/COL6A1/DICER1/ITGB4/NDRG1/NTRK2/PARD3/POU3F2/PPP3R1/SIRT2/SKI/SLC25A46/SOD1",13
"GO:1902430","negative regulation of amyloid-beta formation","13/3836","29/18986",0.448275862068966,2.21870842472403,3.30485409585139,0.00235189655366956,0.0195278683547109,0.0147562305093975,"BIN1/CLU/GGA3/IGF1/NTRK2/PIN1/PRNP/ROCK1/RTN1/RTN3/RTN4/SORL1/SPON1",13
"GO:1903421","regulation of synaptic vesicle recycling","13/3836","29/18986",0.448275862068966,2.21870842472403,3.30485409585139,0.00235189655366956,0.0195278683547109,0.0147562305093975,"ACTB/AP2M1/ARPC3/CDK5/DNM3/LRRK2/MYLK/PARK7/PPP3CB/ROCK1/SLC17A7/SNCA/TOR1A",13
"GO:1904358","positive regulation of telomere maintenance via telomere lengthening","13/3836","29/18986",0.448275862068966,2.21870842472403,3.30485409585139,0.00235189655366956,0.0195278683547109,0.0147562305093975,"ATR/CCT2/CCT4/CCT5/CCT6A/CCT7/CCT8/CTNNB1/DHX36/NEK7/PARN/PKIB/PTGES3",13
"GO:0030324","lung development","57/3836","198/18986",0.287878787878788,1.42483489746263,3.02378415527789,0.0023588054405616,0.0195594630084463,0.0147801050042945,"ANXA2/ASCL1/ASXL1/BLOC1S6/BMPR1A/BMPR2/CDC42/CHI3L1/COL6A1/CRH/CTNNB1/EGFR/ELK1/EP300/EPAS1/FBXW7/FGF1/FGF2/FGF9/FGFR1/FGFR2/FOXF1/GLI3/HEG1/HES1/HIPK2/HOPX/IGFBP5/JMJD6/KLF2/LAMA5/LIPA/MAP2K1/MAPK1/NFIB/NKIRAS1/NOTCH1/PDGFA/PDGFRA/PHF14/PPP1CA/PPP3R1/PTGES3/RBP4/RSPO2/RXFP1/SAV1/SLC7A11/SMAD2/SOX9/SP3/THRA/THRB/TNC/YAP1/YWHAZ/ZFPM2",57
"GO:0035633","maintenance of blood-brain barrier","16/3836","39/18986",0.41025641025641,2.0305339429427,3.24162415867164,0.00238355036597478,0.0197127748115132,0.0148959550430583,"ABCC8/ACTB/ANGPT1/CLDN5/GJA1/GJB6/ITGB1/LAMC1/MBP/PECAM1/SH3GL2/SLC12A2/SLC1A1/TJP1/TJP2/ZEB2",16
"GO:0060323","head morphogenesis","16/3836","39/18986",0.41025641025641,2.0305339429427,3.24162415867164,0.00238355036597478,0.0197127748115132,0.0148959550430583,"ANKRD11/ASPH/ATP6AP2/CLDN5/COL1A1/CSRNP1/EP300/LEF1/MSX1/NIPBL/PDGFRA/PRICKLE1/SGPL1/SKI/TIPARP/VPS13B",16
"GO:0000070","mitotic sister chromatid segregation","56/3836","194/18986",0.288659793814433,1.42870042892618,3.01999736955172,0.0023979719299198,0.0198060538694031,0.014966441347806,"AKAP8L/ANAPC5/ANAPC7/ARHGEF10/BCCIP/BUB3/CCNB1/CCSAP/CDC16/CDC23/CEP97/CHMP1B/CHMP2A/CHMP2B/CHMP4B/CHMP5/CLASP2/CUL3/DCTN2/DIS3L2/DRG1/DUSP1/DYNC1LI1/IK/KAT2B/KATNB1/KIF3B/KPNB1/LCMT1/LSM14A/MAD2L1BP/NCAPH2/NIPBL/NSL1/NSMCE2/NUDC/NUMA1/PCID2/POLDIP2/PPP2R1A/PRC1/PRICKLE1/PSMG2/RAB11A/RAN/SEH1L/SMC1A/SMC3/STAG2/TRIP13/TUBG1/TUBG2/UHRF1/ZNF207/ZWILCH/ZWINT",56
"GO:0032206","positive regulation of telomere maintenance","26/3836","75/18986",0.346666666666667,1.71580118178658,3.12538899805765,0.00244377618973171,0.0201579549053524,0.0152323553077243,"ATR/ATRX/CCT2/CCT4/CCT5/CCT6A/CCT7/CCT8/CTNNB1/DHX36/ERCC1/INO80D/KLF4/MAPK1/NBN/NEK7/NVL/PARN/PKIB/PNKP/PTGES3/RUVBL2/TERF2IP/TFPT/UCHL5/YY1",26
"GO:0043270","positive regulation of monoatomic ion transport","61/3836","215/18986",0.283720930232558,1.40425588670369,2.9996470807652,0.00247320559961996,0.0203740414232745,0.0153956410494403,"ABCC8/ABL1/ACTN2/AHCYL1/AKAP5/AKAP6/AMIGO1/ANK2/ANK3/ANO6/APLNR/ASPH/ATP1B1/ATP1B2/ATP2B1/CACNA1D/CACNB2/CALM1/CAMK2A/CAV1/CHP1/CHRM1/CNTN1/CRH/CTSS/CX3CL1/CXCL10/DLG1/DRD1/EHD3/FGF12/FGF13/FHL1/FXYD7/GPD1L/GPER1/GRIN1/GSTO1/HEPH/HOMER1/HSPA2/HTT/KCNC2/KCNIP2/LGALS3/MYLK/P2RX7/P2RY12/PLCG1/PLP1/PPP3CA/PPP3CB/PPP3R1/RGS7/SCN2B/SCN3B/SNCA/STK39/SUMO1/THY1/TRPC1",61
"GO:0051347","positive regulation of transferase activity","82/3836","304/18986",0.269736842105263,1.33504267054498,2.96321738625786,0.00252532612550627,0.0207762470534472,0.015699567667707,"ABI1/ABL1/ADCYAP1/AGAP2/ALS2/ANGPT1/CALM1/CAMK1/CARTPT/CCDC88A/CCND2/CD200/CD24/CDC14B/CHI3L1/COPS8/DDR2/DVL2/ECT2/EEF1A2/EFNA1/EGFR/EPHA4/ERP29/FBXW7/FERMT2/FGF1/FGF2/FGFR1/FLT1/GPRC5B/IGF1/ITGB1BP1/LMO4/LRRK2/LTF/MAGED1/MAP2K1/MAP3K11/MAP3K13/MAP3K5/MAPRE3/MAPT/MMD/MNAT1/NBN/NRG1/NTRK3/PAK1/PDCD10/PDGFA/PIH1D1/PINK1/PPIA/PPP2CA/PRNP/PSMD10/PTPRC/RALB/RAP1A/RASSF2/RFC3/RGCC/S100A12/SASH1/SERINC1/SERINC5/SKP1/SLC8A2/SNCA/SRCIN1/STK11/SYAP1/TAOK3/TGFB2/TNFRSF10B/TPD52L1/UBE2L3/UBE2S/XRCC5/XRCC6/ZNF622",82
"GO:0002026","regulation of the force of heart contraction","12/3836","26/18986",0.461538461538462,2.28435068581054,3.29753499368518,0.00254707665565391,0.0207911788662626,0.0157108508896043,"ADM/ADRB1/ATP1A1/ATP1A2/ATP2A2/ATP2B4/CAMK2D/CAV1/GLRX3/PLN/RYR2/SLC8A1",12
"GO:0022038","corpus callosum development","12/3836","26/18986",0.461538461538462,2.28435068581054,3.29753499368518,0.00254707665565391,0.0207911788662626,0.0157108508896043,"ATG16L1/CDK5/HERC1/KCNA1/LPAR1/PAFAH1B1/RPGRIP1L/RTN4R/RTN4RL1/SZT2/WDR37/WDR47",12
"GO:0032212","positive regulation of telomere maintenance via telomerase","12/3836","26/18986",0.461538461538462,2.28435068581054,3.29753499368518,0.00254707665565391,0.0207911788662626,0.0157108508896043,"ATR/CCT2/CCT4/CCT5/CCT6A/CCT7/CCT8/CTNNB1/NEK7/PARN/PKIB/PTGES3",12
"GO:0072576","liver morphogenesis","12/3836","26/18986",0.461538461538462,2.28435068581054,3.29753499368518,0.00254707665565391,0.0207911788662626,0.0157108508896043,"CEBPB/CFLAR/CUL3/FBXW7/FGF1/LIPA/MED1/NOTCH2/PTN/RTN4/TNFAIP3/XBP1",12
"GO:0044843","cell cycle G1/S phase transition","78/3836","287/18986",0.271777003484321,1.34514029931004,2.96459732581314,0.00254852290168988,0.0207911788662626,0.0157108508896043,"ACTB/ACTL6B/ACVR1B/ADAMTS1/ANXA1/APPL1/ATP2B4/BCAT1/BCL2/BRD7/CACNB4/CAMK2A/CCNA1/CCNB1/CCND2/CCNH/CDC7/CDK10/CDK6/CDK7/CDKN2C/CDKN3/CPSF3/CTDSP1/CTDSP2/CTDSPL/CUL1/CUL2/CUL3/DDR2/DLG1/DPF3/EGFR/EIF4E/FAM107A/FBXO7/FBXW7/FHL1/GPNMB/GSPT1/GTSE1/ID2/ID4/ITGB1/JADE1/KANK2/KHDRBS1/KLF4/KMT2E/LATS1/LATS2/MAP3K11/MLF1/MNAT1/MYO16/PAGR1/PHB2/PIDD1/PLCB1/PLK2/PLRG1/PPP2CA/PPP3CA/PSME3/RBL2/RGCC/RHOU/RPA2/RPS6/SMARCA2/SMARCA4/SMARCC1/SMARCC2/SMARCE1/SOX2/TCF3/TMEM14B/TRIAP1",78
"GO:0003222","ventricular trabecula myocardium morphogenesis","8/3836","14/18986",0.571428571428571,2.82824370624162,3.44333938799293,0.00255683332614306,0.0207911788662626,0.0157108508896043,"BMPR1A/HEG1/HEY2/MED1/NOTCH1/NRG1/TGFB2/TGFBR1",8
"GO:0051775","response to redox state","8/3836","14/18986",0.571428571428571,2.82824370624162,3.44333938799293,0.00255683332614306,0.0207911788662626,0.0157108508896043,"CLOCK/FKBP1B/GLRX2/RNF7/RYR2/SIRT2/SLC7A11/VASN",8
"GO:0071472","cellular response to salt stress","8/3836","14/18986",0.571428571428571,2.82824370624162,3.44333938799293,0.00255683332614306,0.0207911788662626,0.0157108508896043,"EFHD1/MICU1/PCK1/SLC12A6/SLC25A23/XRCC5/XRCC6/ZFP36L1",8
"GO:1900272","negative regulation of long-term synaptic potentiation","8/3836","14/18986",0.571428571428571,2.82824370624162,3.44333938799293,0.00255683332614306,0.0207911788662626,0.0157108508896043,"ABL1/CX3CR1/EPHA4/FAM107A/FXR1/PRNP/PTN/TYROBP",8
"GO:0048640","negative regulation of developmental growth","33/3836","102/18986",0.323529411764706,1.60128503956327,3.06388014294234,0.00258555711098265,0.0209976558162534,0.0158668751628941,"ADRB1/CDK5/CDKL3/CITED2/DCC/FGF13/FGFR3/GNAS/IFRD1/JARID2/KIAA0319/LGMN/MAP2/PPARA/PTCH1/RBP4/RGMA/RGS2/RGS4/RTN4/RTN4R/SAV1/SEMA3F/SEMA3G/SEMA4F/SEMA6D/SPAG9/SPP1/ULK2/VGLL4/WWC1/WWC3/YY1",33
"GO:0021953","central nervous system neuron differentiation","58/3836","203/18986",0.285714285714286,1.41412185312081,2.98491502447255,0.00261898022765861,0.0212417160807009,0.0160512992615695,"ADARB1/AGBL4/AGTPBP1/ARHGAP35/ASCL1/B4GALT6/BMPR1A/BMPR1B/C21orf91/CDK5/CTNNB1/DCC/DCLK1/DLX1/DRD1/DYNC2H1/ELAVL4/EPHA4/ERBB4/FAIM2/FBXO45/FGFR2/GATA2/GLI3/HERC1/HES1/HPRT1/ID4/LMO4/MAP2/MAPT/NANOS1/NDEL1/NFIB/NKX2-2/NOVA2/NPY/NR2E1/NRXN1/NTRK2/PAFAH1B1/PAX6/PTCH1/ROBO2/RORA/SALL1/SCYL1/SLC25A46/SLIT2/SPG11/SPOCK1/SZT2/TAOK1/TBR1/TTLL1/TULP3/UQCRQ/WDR47",58
"GO:0048872","homeostasis of number of cells","90/3836","339/18986",0.265486725663717,1.31400703166093,2.93543873505739,0.00267228981600153,0.0216462344735754,0.0163569735185914,"ABL1/ACVR1B/AKT3/ANXA1/ARMCX1/ASXL1/AXL/BCL2/BCL6/BLOC1S6/BPGM/CDH2/CDK6/CFLAR/CHMP5/CITED2/COL6A1/CORO1A/CX3CR1/CYLD/DNAJA3/EPAS1/EPG5/ETS1/FH/FSTL1/GATA2/GLIS2/GPAM/HCLS1/HIPK2/HMOX1/HSPA9/ID2/ILDR2/INPP5D/ITPKB/JMJD6/KITLG/KLF2/KMT2A/KMT2E/L3MBTL3/LIPA/MED1/MEF2C/MERTK/MFHAS1/MTHFD1/NFKBIZ/NOTCH1/OCIAD1/OCIAD2/P2RX7/P4HTM/PIK3CB/POLB/PPP2CA/PPP2R1A/PPP3CB/PRDX1/PRDX2/PRDX5/PTPN2/RASSF2/RPS6/SH2B2/SLC25A40/SLC25A5/SLC39A3/SLC40A1/SLC7A11/SMAD5/SMAP1/SOD1/SOX9/SP3/STAT1/STAT3/TCIRG1/TGFBR3/THRA/TNFAIP3/UBA5/VPS13A/WDR37/ZBTB7A/ZFP36/ZFP36L1/ZNHIT1",90
"GO:0070972","protein localization to endoplasmic reticulum","28/3836","83/18986",0.337349397590361,1.66968604344385,3.07668625068752,0.00268782676314929,0.021720111136829,0.0164127984070244,"ANK2/BCAP31/BTF3/CHMP4B/GABARAPL2/INSIG2/KDELR1/KDELR2/LRRK2/MAN1A1/MIA3/NACA/RER1/RTN4/RYR2/SEC61A2/SEC61G/SEC62/SEC63/SGTB/SPCS1/SRP54/SRP68/SRP72/SRPRB/TRAM1L1/VAPA/ZFAND2A",28
"GO:0031114","regulation of microtubule depolymerization","15/3836","36/18986",0.416666666666667,2.06226103580118,3.21008238486108,0.0026976497813374,0.021720111136829,0.0164127984070244,"ARHGEF2/CLASP2/FGF13/GAS2L1/KATNB1/KIF21A/MAP1B/MAP1S/MID1/MID1IP1/NAV3/STMN2/TAOK1/TTBK2/WDR47",15
"GO:0035640","exploration behavior","15/3836","36/18986",0.416666666666667,2.06226103580118,3.21008238486108,0.0026976497813374,0.021720111136829,0.0164127984070244,"ABL2/ATP1A2/CHL1/CRBN/CRH/EIF4A3/GAD1/JPH3/KMT2A/LRRK2/LRRTM1/PENK/PRKCE/UBE3A/VPS13A",15
"GO:0008090","retrograde axonal transport","11/3836","23/18986",0.478260869565217,2.36711701500657,3.30106721672257,0.00270553590009692,0.021720111136829,0.0164127984070244,"ACTR10/AGBL4/AGTPBP1/CALY/DYNC1H1/KIF1B/KIF1C/NDEL1/NEFL/PAFAH1B1/SOD1",11
"GO:0010881","regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion","11/3836","23/18986",0.478260869565217,2.36711701500657,3.30106721672257,0.00270553590009692,0.021720111136829,0.0164127984070244,"ANK2/ASPH/ATP1A2/CALM1/CAMK2D/FKBP1B/GSTO1/PLN/RYR2/SLC8A1/TMEM38A",11
"GO:0031290","retinal ganglion cell axon guidance","11/3836","23/18986",0.478260869565217,2.36711701500657,3.30106721672257,0.00270553590009692,0.021720111136829,0.0164127984070244,"ALCAM/ATOH7/BMPR1B/EFNA5/NRCAM/PTPRM/PTPRO/ROBO2/RPL24/SEMA4F/SLIT2",11
"GO:0061687","detoxification of inorganic compound","11/3836","23/18986",0.478260869565217,2.36711701500657,3.30106721672257,0.00270553590009692,0.021720111136829,0.0164127984070244,"CAT/MT1E/MT1F/MT1G/MT1H/MT1M/MT1X/MT2A/PARK7/SLC11A1/TXN",11
"GO:0006470","protein dephosphorylation","44/3836","146/18986",0.301369863013699,1.49160798205894,3.00049693854071,0.00274933950619458,0.0220436864733311,0.0166573080568157,"ACP1/CDC14B/CDKN3/CTDSP1/CTDSP2/DAPP1/DUSP1/DUSP4/MTMR7/PDP1/PHPT1/PPEF1/PPM1A/PPM1E/PPM1G/PPM1H/PPM1K/PPM1L/PPP1CA/PPP1CB/PPP2CA/PPP2R1A/PPP2R1B/PPP3CA/PPP3CB/PTP4A1/PTP4A2/PTPN13/PTPN2/PTPN3/PTPN5/PTPRC/PTPRF/PTPRK/PTPRM/PTPRN2/PTPRO/PTPRR/PTPRT/PTPRZ1/RNGTT/SBF1/STK11/TIMM50",44
"GO:0097305","response to alcohol","75/3836","275/18986",0.272727272727273,1.34984358706986,2.94056002125303,0.00275825665427212,0.0220725951270197,0.0166791528762192,"ABCA1/ABCA2/ACACA/ADCY1/AKR1C3/CAT/CBL/CD14/CDO1/CLDN5/CNR1/CRH/CRHBP/CTNNB1/CYP1B1/DMAP1/EFNA5/ELK1/EPS8/FGF2/FGFR2/FOS/FYN/GABBR1/GNAI1/GNAS/GNG2/GOT2/GPLD1/GPR155/GRAMD1C/GRIA1/GRIN1/GRIN2A/GRIN3A/IGF1R/IGFBP7/ITPR2/KCNC2/KLF2/KLF4/KLF9/LIPA/MLC1/NEFL/NQO1/OSBPL7/PAX6/PCK1/PENK/POLB/PPARA/PRKCB/PRKCE/PSMD14/PTCH1/PTPRC/RGS2/RGS4/RGS7/RPL10A/RPL15/S100A8/SGK1/SLIT2/SLIT3/SMAD2/SOD1/STK39/TGFBR1/TGFBR3/TNC/TP53INP1/TUFM/USP46",75
"GO:0031589","cell-substrate adhesion","95/3836","361/18986",0.263157894736842,1.30248065419022,2.91972095910032,0.00275999230165752,0.0220725951270197,0.0166791528762192,"ABL1/ACTN2/ACVRL1/ADAMTS9/AJAP1/ANGPT1/ANGPT2/ANTXR1/ANXA2/ARPC2/ATP1B2/AXL/BCL2/BCL6/C1QBP/CD44/CDC42/CDH13/CDK5/CDK6/CLASP2/COL1A1/COL5A3/CORO1A/CSPG5/CTNNB1/CTTN/CX3CL1/DLC1/DOCK5/ECM2/EFEMP2/EFNA1/EFNA5/EMP2/EPDR1/FAM107A/FERMT2/FN1/FOXF1/FZD7/GPM6B/GSK3B/ITGA6/ITGA7/ITGA8/ITGA9/ITGAV/ITGB1/ITGB1BP1/ITGB2/ITGB4/ITGB5/ITGB8/KANK1/LAMA5/LAMB1/LAMC1/MACF1/MAP4K4/MERTK/MICALL2/MINK1/MYADM/NOTCH1/PARVA/PIK3CB/POLDIP2/PPARD/PPFIA1/PPFIA2/PREX1/PRKCE/PRKCZ/PRKX/PTPRK/PTPRO/PXN/RAB1A/RAC1/RASA1/RIN2/ROCK1/RREB1/SGCE/SMAD6/SORBS1/SPOCK1/SRCIN1/SRGAP2/THY1/TIAM1/TRIOBP/VWF/WDPCP",95
"GO:0071243","cellular response to arsenic-containing substance","9/3836","17/18986",0.529411764705882,2.62028461019444,3.36303845239567,0.00276695495879809,0.0220725951270197,0.0166791528762192,"DHX36/GSTO1/HMOX1/MKNK2/SLC38A2/UROS/VCP/ZFAND1/ZFAND2A",9
"GO:0097091","synaptic vesicle clustering","9/3836","17/18986",0.529411764705882,2.62028461019444,3.36303845239567,0.00276695495879809,0.0220725951270197,0.0166791528762192,"BSN/CDH2/CTBP1/CTNNB1/NRXN1/PCLO/SYN1/SYN2/SYNDIG1",9
"GO:0034764","positive regulation of transmembrane transport","61/3836","216/18986",0.282407407407407,1.39775470204302,2.95834176753671,0.00277975771773213,0.0220979823217243,0.0166983367057209,"ABL1/ACTN2/AKAP5/AKAP6/AMIGO1/ANK2/ANK3/ANO6/APLNR/APPL1/ARPP19/ASPH/ATP1B1/ATP1B2/AZIN1/C2CD5/C3/CA2/CACNB2/CALM1/CAV1/CHP1/CLIP3/CTSS/CX3CL1/CXCL10/DRD1/EHD3/FGF13/FXYD7/GPER1/GRIN1/GSTO1/HEPH/HSPA2/HTT/IGF1/IRS2/ITGB1/KCNC2/KCNIP2/KLF15/OPN3/P2RX7/PLCG1/PLP1/PPP3CA/PPP3CB/PPP3R1/RGS7/RHOQ/SLC1A2/SLC26A6/SLC38A1/SLC7A5/SNCA/SORBS1/STK39/SUMO1/THY1/TRPC1",61
"GO:0003184","pulmonary valve morphogenesis","10/3836","20/18986",0.5,2.47471324296142,3.32026684354687,0.00279468294357573,0.0220979823217243,0.0166983367057209,"HEY1/HEY2/NFATC1/NOTCH1/NOTCH2/ROBO2/SLIT2/SMAD2/SMAD6/TGFB2",10
